Volatility 3 Framework 2.7.0

Offset	Name	Size
0xe001c3feb090	\Windows\System32\CatRoot\{F750E6C3-38EE-11D1-85E5-00C04FC295EE}\Microsoft-Windows-Client-Features-Package-AutoMerged-base~31bf3856ad364e35~amd64~~10.0.10240.16384.cat	216
0xe001c3fedb60	\Windows\SysWOW64\mfplat.dll	216
0xe001c3fee090	\Windows\System32\CatRoot\{F750E6C3-38EE-11D1-85E5-00C04FC295EE}\Microsoft-Windows-Client-Features-WOW64-Package-AutoMerged-admin~31bf3856ad364e35~amd64~~10.0.10240.16384.cat	216
0xe001c3feee10	\ProgramData\Microsoft\Windows Defender\Scans\mpcache-DE79A719CF48662054FE6F29585D06490E31B8B9.bin.A0	216
0xe001c3fef090	\Users\Simon Zitauer\Desktop\desktop.ini	216
0xe001c3ff1090	\Windows\SysWOW64\imgutil.dll	216
0xe001c3ff9db0	\Windows\System32\mycomput.dll	216
0xe001c3ffbda0	\Windows\System32\user32.dll	216
0xe001c4001090	\CMApi	216
0xe001c4005f20	\$Directory	216
0xe001c4006f20	\Windows\System32	216
0xe001c4009ed0	
`	0
0xe001c400b4b0	\$Directory	216
0xe001c400d750	\Windows\Media\Windows Notify System Generic.wav	216
0xe001c400e690	\$Directory	216
0xe001c4011cf0	\$Directory	216
0xe001c4013d60	\$Directory	216
0xe001c4014320	\Windows\System32\ClipSVC.dll	216
0xe001c4014b90	\MsFteWds	216
0xe001c4019ed0	
`	0
0xe001c401a910	\Windows\System32\en-US\winnlsres.dll.mui	216
0xe001c4021cf0	\Windows\System32\SensApi.dll	216
0xe001c4025d60	\Windows\assembly\NativeImages_v4.0.30319_32\System.Core\112ea6c1fad3a3568	216
0xe001c4026090	\Windows\servicing\en-US\TrustedInstaller.exe.mui	216
0xe001c4029ed0	
`	0
0xe001c4029ee0	܉考	0
0xe001c4029f20	\Program Files\WinRAR\WhatsNew.txt	216
0xe001c4031f20	\Windows\SysWOW64\tzres.dll	216
0xe001c4038780	\$Directory	216
0xe001c403b9f0	\Windows\System32\upnp.dll	216
0xe001c403c650	\Windows\System32\reg.exe	216
0xe001c4045730	\Sessions\2\AppContainerNamedObjects\S-1-15-2-3624051433-2125758914-1423191267-1740899205-1073925389-3782572162-737981194\3513710562-3729412521-1863153555-1462103995	216
0xe001c4047b70	\Program Files\WindowsApps\Microsoft.XboxApp_5.6.17000.0_x64__8wekyb3d8bbwe	216
0xe001c404a2d0	\Users\Simon Zitauer\AppData\Local\Microsoft\Windows\UsrClass.dat{aad9eea9-d3f2-11ee-9bc5-000c292f1355}.TMContainer00000000000000000001.regtrans-ms	216
0xe001c404af20	\Users\Simon Zitauer\AppData\Roaming\Microsoft\Windows\Start Menu\Programs\Accessibility\Narrator.lnk	216
0xe001c404ccc0	\Windows\System32\filemgmt.dll	216
0xe001c4052c20	\$Directory	216
0xe001c4052f20	\Windows\System32\normnfc.nls	216
0xe001c4054e00	\Windows\Registration\R000000000006.clb	216
0xe001c405be80	\$Directory	216
0xe001c40626e0	\Users\Simon Zitauer\Desktop	216
0xe001c4062850	\Users\Public\Desktop	216
0xe001c4063f20	\Windows\WinSxS\amd64_microsoft.windows.common-controls_6595b64144ccf1df_5.82.10240.16384_none_0212ec7eba871e86	216
0xe001c4064430	\$Directory	216
0xe001c4064f20	\Dev\Query	216
0xe001c4065090	\ProgramData\Microsoft\Windows Defender\Scans\mpcache-DE79A719CF48662054FE6F29585D06490E31B8B9.bin.01	216
0xe001c4067f20	\Program Files\WindowsApps\Microsoft.NET.Native.Runtime.1.0_1.0.22929.0_x64__8wekyb3d8bbwe\mrt100.dll	216
0xe001c406f580	\Windows\SysWOW64\mscms.dll	216
0xe001c4074090	\Windows\System32\Windows.UI.Search.dll	216
0xe001c4075f20	\Windows\System32\en-US\msxml6r.dll.mui	216
0xe001c4080f20	\$Directory	216
0xe001c4081f20	\$Directory	216
0xe001c4096090	\Windows\ImmersiveControlPanel\resources.pri	216
0xe001c4096940	\Windows\System32\sud.dll	216
0xe001c4097f20	\Program Files\VMware\VMware Tools\plugins\vmusr\desktopEvents.dll	216
0xe001c409ac90	\Program Files\VMware\VMware Tools\plugins\vmusr\dndcp.dll	216
0xe001c409cf20	\ProgramData\Microsoft\Windows\Start Menu\Programs\Accessibility\Desktop.ini	216
0xe001c40a2f20	\Program Files\WindowsApps\Microsoft.People_10.1.2850.2000_x64__8wekyb3d8bbwe\AppxManifest.xml	216
0xe001c40a9840	\Windows\SysWOW64\wmp.dll	216
0xe001c40a9a30	\Windows\System32\en-US\svchost.exe.mui	216
0xe001c40aa320	\Windows\System32\AppxSip.dll	216
0xe001c40ac460	\Windows\System32\Wpc.dll	216
0xe001c40ac690	\Users\Simon Zitauer\AppData\Local\Packages\Microsoft.Windows.Cortana_cw5n1h2txyewy\LocalState\AppIconCache\100\{AC1641A0-876A-4204-9EBE-DA759C019D70}	216
0xe001c40ad250	\Windows\System32\LocationPeCell.dll	216
0xe001c40aff20	\Windows\System32\drivers\tcpip.sys	216
0xe001c40b35e0	\Windows\Registration\R000000000006.clb	216
0xe001c40b3750	\$Directory	216
0xe001c40b7280	\Windows\SystemApps\Microsoft.MicrosoftEdge_8wekyb3d8bbwe\resources.pri	216
0xe001c40b7730	\Windows\System32\en-US\xpsrchvw.exe.mui	216
0xe001c40bbdb0	\Device\HarddiskVolume3\Users\Simon Zitauer\NTUSER.DAT{77a2c7ed-26f0-11e5-80da-e41d2d741090}.TM	216
0xe001c40c0bf0	\Windows\System32\syncutil.dll	216
0xe001c40c1f20	\Windows\System32\msoert2.dll	216
0xe001c40c5b90	\Windows\SysWOW64\edgehtml.dll	216
0xe001c40c7ae0	\Windows\Registration\R000000000006.clb	216
0xe001c40c9400	\Program Files\VMware\VMware Tools\plugins\vmusr\unity.dll	216
0xe001c40ca820	\Program Files\VMware\VMware Tools\sigc-2.0.dll	216
0xe001c40cbf20	\$Directory	216
0xe001c40cc820	\$Directory	216
0xe001c40cf510	\CMNotify	216
0xe001c40d03f0	\Windows\System32\Speech\SpeechUX\en-US\sapi.cpl.mui	216
0xe001c40d05b0	\Windows\System32\C_1250.NLS	216
0xe001c40d3f20	\ProgramData\Microsoft\Windows\Start Menu\Programs\Administrative Tools\Security Configuration Management.lnk	216
0xe001c40d4c70	\Windows\System32\en-US\crypt32.dll.mui	216
0xe001c40d86d0	\Windows\assembly\NativeImages_v4.0.30319_32\System\5f1446a71be2a15498bce902bc345747\System.ni.dll	216
0xe001c40ddc90	\$Directory	216
0xe001c40def20	\Users\Simon Zitauer\AppData\Roaming\Microsoft\Windows\Start Menu\Programs\System Tools\Command Prompt.lnk	216
0xe001c40e2d10	\Windows\System32\Windows.Media.dll	216
0xe001c40e8f20	\Program Files\Common Files\microsoft shared\ink\tabskb.dll	216
0xe001c40e9710	\Program Files\VMware\VMware Tools\glibmm-2.4.dll	216
0xe001c40edda0	\Windows\System32\en-US\sppsvc.exe.mui	216
0xe001c40f3320	\Windows\Fonts\tahoma.ttf	216
0xe001c40f3490	\Windows\System32\credui.dll	216
0xe001c40fd6d0	\Windows\Fonts\StaticCache.dat	216
0xe001c41035f0	\Windows\Microsoft.NET\Framework64\v4.0.30319\mscorsvc.dll	216
0xe001c4103af0	\Users\Simon Zitauer\AppData\Local\Packages\Microsoft.Windows.Cortana_cw5n1h2txyewy\Microsoft.Windows.Cortana_1.4.8.152_neutral_neutral_cw5n1h2txyewy\ActivationStore\ActivationStore.dat	216
0xe001c4106340	\Windows\System32\AppxPackaging.dll	216
0xe001c4106ab0	\Windows\System32\OpcServices.dll	216
0xe001c4108910	\Users\Simon Zitauer\AppData\LocalLow\Microsoft\CryptnetUrlCache\MetaData\698460A0B6E60F2F602361424D832905_8BB23D43DE574E82F2BEE0DF0EC47EEB	216
0xe001c4108b60	\Windows\System32\en-US\newdev.dll.mui	216
0xe001c4108db0	\Windows\System32\Speech\SpeechUX\sapi.cpl	216
0xe001c4108f20	\Windows\System32\en-US\dwm.exe.mui	216
0xe001c4109090	\ProgramData\Microsoft\Windows\ClipSVC\tokens.dat	216
0xe001c410cb90	\Windows\System32\wmp.dll	216
0xe001c410e650	\Windows\SysWOW64\gpapi.dll	216
0xe001c41117e0	\$Directory	216
0xe001c41121d0	\$Directory	216
0xe001c4112a40	\Users\Simon Zitauer\AppData\Local\Microsoft\Windows\INetCache\counters.dat	216
0xe001c411bf20	\Windows\INF\wdmaudio.PNF	216
0xe001c411c090	\$Directory	216
0xe001c4120780	\Windows\System32\wbem\WmiPrvSE.exe	216
0xe001c41221f0	\Users\Simon Zitauer\AppData\Roaming\Microsoft\Windows\Printer Shortcuts	216
0xe001c41253a0	\$Directory	216
0xe001c4126d10	\Windows\WinSxS\amd64_microsoft.windows.common-controls_6595b64144ccf1df_6.0.10240.16384_none_f41f7b285750ef43	216
0xe001c4126e80	\Windows\SysWOW64\msxml6.dll	216
0xe001c4128f20	\Windows\System32\syncui.dll	216
0xe001c412de60	\Windows\System32\Dism\ImagingProvider.dll	216
0xe001c412e210	\Windows\System32\en-US\iscsicpl.dll.mui	216
0xe001c4133d70	\$Directory	216
0xe001c41343d0	\Windows\System32\WwanRadioManager.dll	216
0xe001c41374e0	\Windows\System32\en-US\hcproviders.dll.mui	216
0xe001c4138090	\$Directory	216
0xe001c413ed10	\Windows\System32\en-US\windows.storage.dll.mui	216
0xe001c41487b0	\CMApi	216
0xe001c414b910	\Windows\System32\drivers\en-US\pacer.sys.mui	216
0xe001c4151880	\$Directory	216
0xe001c4153bd0	\Users\Simon Zitauer\AppData\Local\Packages\Microsoft.XboxApp_8wekyb3d8bbwe\LocalState	216
0xe001c4154090	\Windows\System32\winevt\Logs\Microsoft-Windows-Diagnostics-Performance%4Operational.evtx	216
0xe001c41552e0	\Windows\System32\wkscli.dll	216
0xe001c4156cb0	\Windows\SysWOW64\MMDevAPI.dll	216
0xe001c4157f20	\$Directory	216
0xe001c4158bc0	\Server	216
0xe001c4159aa0	\Windows\System32\DriverStore\FileRepository\disk.inf_amd64_e663b989768e2085\disk.PNF	216
0xe001c415b6e0	\Windows\System32\APHostClient.dll	216
0xe001c4160200	\$Directory	216
0xe001c4164240	\Windows\System32\CatRoot\{F750E6C3-38EE-11D1-85E5-00C04FC295EE}\Microsoft-Windows-Client-Features-Package-AutoMerged-multimedia~31bf3856ad364e35~amd64~~10.0.10240.16384.cat	216
0xe001c4167090	\Windows\System32\en-US\odbcint.dll.mui	216
0xe001c41743e0	\Users\Simon Zitauer\AppData\Roaming\Microsoft\Windows\Start Menu\Programs\Windows PowerShell\desktop.ini	216
0xe001c4177d00	\Windows\System32\pnrpsvc.dll	216
0xe001c417b640	\Windows\System32\AudioEng.dll	216
0xe001c417c780	\Program Files\WindowsApps\Microsoft.VCLibs.140.00_14.0.33519.0_x64__8wekyb3d8bbwe\concrt140_app.dll	216
0xe001c4181f20	\ProgramData\Microsoft\Windows\Start Menu\Programs\Administrative Tools\ODBC Data Sources (64-bit).lnk	216
0xe001c418e090	\Windows\System32\LocationCellAdapter.dll	216
0xe001c4190660	\$ConvertToNonresident	216
0xe001c4190f20	\Windows\System32\en-US\drt.dll.mui	216
0xe001c4193f20	\Users\Simon Zitauer\AppData\Local\Packages\Microsoft.Windows.ShellExperienceHost_cw5n1h2txyewy\Settings\settings.dat.LOG1	216
0xe001c4199bb0	\Windows\Microsoft.NET\Framework\v4.0.30319\NativeImages\mscorlib.ni.dll	216
0xe001c419d990	\Users\Simon Zitauer\AppData\Roaming\Microsoft\Windows\Start Menu\Programs\System Tools\Control Panel.lnk	216
0xe001c41a0ad0	\Users\Simon Zitauer\AppData\Local\Microsoft\GameDVR\KnownGameList.bin	216
0xe001c41a0c40	\Windows\Logs\DPX\setuperr.log	216
0xe001c41a2090	\Windows\INF\disk.PNF	216
0xe001c41a4960	\Windows\Registration\R000000000006.clb	216
0xe001c41a9b90	\CMNotify	216
0xe001c41a9ed0	
`	0
0xe001c41ad430	\Windows\WinSxS\amd64_microsoft.windows.common-controls_6595b64144ccf1df_6.0.10240.16384_none_f41f7b285750ef43	216
0xe001c41ad5a0	\$Directory	216
0xe001c41b0f20	\Windows\System32\miguiresource.dll	216
0xe001c41b2f20	\$Directory	216
0xe001c41b3910	\$Directory	216
0xe001c41b4630	\Windows\System32\winevt\Logs\Microsoft-Windows-AppLocker%4EXE and DLL.evtx	216
0xe001c41b7350	\Windows\System32\pcacli.dll	216
0xe001c41b7af0	\Windows\System32\WindowsPowerShell\v1.0\en-US\PSEvents.dll.mui	216
0xe001c41bbf20	\Windows\SysWOW64\imm32.dll	216
0xe001c41bc420	\Windows\System32\en-US\explorerframe.dll.mui	216
0xe001c41caa50	\Windows\System32\cryptxml.dll	216
0xe001c41caf20	\Windows\System32\rasplap.dll	216
0xe001c41d3890	\Program Files\WindowsApps\Microsoft.Windows.Photos_15.618.18170.0_x64__8wekyb3d8bbwe\AppCS\Assets\PhtoMDL2.1.28.ttf	216
0xe001c41d9740	\Windows\SysWOW64\MP3DMOD.DLL	216
0xe001c41dff20	\Windows\System32\en-US\fwpuclnt.dll.mui	216
0xe001c41e0f20	\Users\Simon Zitauer\AppData\Roaming\Microsoft\Windows\Libraries\Videos.library-ms	216
0xe001c41e1090	\Windows\System32\mydocs.dll	216
0xe001c41e1a90	\Windows\System32\MusNotification.exe	216
0xe001c41e1f20	\Windows\Microsoft.NET\Framework64\v4.0.30319\mscorrc.dll	216
0xe001c41e58c0	\$Directory	216
0xe001c41e7f20	\Windows\System32\en-US\rundll32.exe.mui	216
0xe001c41ece20	\Windows\System32\wlidres.dll	216
0xe001c41edf20	\Device\HarddiskVolume3\Users\Simon Zitauer\NTUSER.DAT{77a2c7ed-26f0-11e5-80da-e41d2d741090}.TM	216
0xe001c41ef090	\Windows\System32\en-US\hgcpl.dll.mui	216
0xe001c41ef660	\Users\Simon Zitauer\NTUSER.DAT	216
0xe001c41f0f20	\Windows\System32\en-US\miguiresource.dll.mui	216
0xe001c41f5d60	\Windows\System32\CatRoot\{F750E6C3-38EE-11D1-85E5-00C04FC295EE}\Microsoft-Windows-Casting-Platform-multimedia-Package~31bf3856ad364e35~amd64~en-US~10.0.10240.16384.cat	216
0xe001c41ff380	\ProgramData\Microsoft\Windows\AppRepository\StateRepository-Machine.srd-wal	216
0xe001c4208c50	\Windows\System32\WindowsPowerShell\v1.0\powershell.exe	216
0xe001c4209ed0	
`	0
0xe001c420a890	\Windows\System32\Windows.ApplicationModel.Background.SystemEventsBroker.dll	216
0xe001c420b090	\Program Files\WindowsApps\Microsoft.People_10.1.2850.2000_x64__8wekyb3d8bbwe\microsoft.system.package.metadata\S-1-5-21-2283595964-1408901249-3188858278-1000-MergedResources-1.pri	216
0xe001c420b2a0	\Windows\System32\CatRoot\{F750E6C3-38EE-11D1-85E5-00C04FC295EE}\Microsoft-Windows-Client-Features-Package-AutoMerged-admin~31bf3856ad364e35~amd64~~10.0.10240.16384.cat	216
0xe001c420c950	\Windows\System32\dxgwdi.dll	216
0xe001c420e930	\Users\Simon Zitauer\AppData\LocalLow\Microsoft\CryptnetUrlCache\MetaData\C8E534EE129F27D55460CE17FD628216_1130D9B25898B0DB0D4F04DC5B93F141	216
0xe001c4214320	\Windows\System32\en-US\propsys.dll.mui	216
0xe001c4214490	\Windows\System32	216
0xe001c42148f0	\Users\Simon Zitauer\AppData\Local\Packages\Microsoft.MicrosoftEdge_8wekyb3d8bbwe\AC\#!002\Microsoft\CryptnetUrlCache\MetaData	216
0xe001c4214d80	\Users\Simon Zitauer\AppData\Roaming\Microsoft\Windows\Start Menu\Programs\Startup\desktop.ini	216
0xe001c4214f20	\Users\Simon Zitauer\NTUSER.DAT{77a2c7ed-26f0-11e5-80da-e41d2d741090}.TMContainer00000000000000000001.regtrans-ms	216
0xe001c4219c50	\$Directory	216
0xe001c421fa70	\Users\Simon Zitauer\AppData\Local\Microsoft\Windows\Explorer\thumbcache_256.db	216
0xe001c42218e0	\Users\Simon Zitauer\AppData\Local\Microsoft\Windows\Explorer\iconcache_16.db	216
0xe001c4223d40	\Windows\System32\netfxperf.dll	216
0xe001c4228310	\Windows\System32\filemgmt.dll	216
0xe001c4229090	\Windows\System32\IconCodecService.dll	216
0xe001c4229250	\Windows\System32	216
0xe001c422a7a0	\Windows\System32\mssvp.dll	216
0xe001c42333f0	\Windows\SystemApps\Microsoft.Windows.CloudExperienceHost_cw5n1h2txyewy\AppxManifest.xml	216
0xe001c4246290	\Windows\WinSxS\amd64_microsoft.windows.common-controls_6595b64144ccf1df_6.0.10240.16384_none_f41f7b285750ef43	216
0xe001c4246970	\Users\Simon Zitauer\AppData\Roaming\Microsoft\Windows\Start Menu\Programs\System Tools\Devices.lnk	216
0xe001c42496b0	\$Directory	216
0xe001c4249b50	\Windows\System32\en-US\FXSRESM.dll.mui	216
0xe001c4249cc0	\Windows\System32\en-US\d2d1.dll.mui	216
0xe001c4250440	\Windows\System32	216
0xe001c42525f0	\$Directory	216
0xe001c4255160	\$Directory	216
0xe001c42559a0	\Users\Simon Zitauer\Music	216
0xe001c4258f20	\Windows\WinSxS\amd64_microsoft.windows.common-controls_6595b64144ccf1df_6.0.10240.16384_none_f41f7b285750ef43	216
0xe001c425acf0	\Program Files\Windows NT\Accessories\wordpad.exe	216
0xe001c425ae60	\Users\Simon Zitauer\AppData\Local\Microsoft\OneDrive\17.3.5892.0626_1\amd64\FileSyncShell64.dll	216
0xe001c425bb00	\Windows\System32\RMapi.dll	216
0xe001c425d090	\Endpoint	216
0xe001c4260090	\Windows\System32\unenrollhook.dll	216
0xe001c4260680	\Windows\SysWOW64\OneDriveSetup.exe	216
0xe001c4261920	\Windows\System32\mf.dll	216
0xe001c42665f0	\Windows\System32\winevt\Logs\Microsoft-Windows-AppLocker%4MSI and Script.evtx	216
0xe001c42672d0	\Windows\System32\fhautoplay.dll	216
0xe001c4268a90	\Windows\SysWOW64\d3d11.dll	216
0xe001c4269340	\ProgramData\Microsoft\Windows\AppRepository\StateRepository-Machine.srd-wal	216
0xe001c4269b80	\Windows\System32\hcproviders.dll	216
0xe001c4269db0	\Windows\System32\wshext.dll	216
0xe001c4269ed0	
`	0
0xe001c426ccb0	\Windows\SysWOW64\linkinfo.dll	216
0xe001c426f4b0	\Windows\System32\en-US\shell32.dll.mui	216
0xe001c4274740	\CMApi	216
0xe001c42788e0	\Windows\System32\dpx.dll	216
0xe001c427b090	\Windows\Registration\R000000000006.clb	216
0xe001c427df20	\Windows\WinSxS\amd64_microsoft.windows.common-controls_6595b64144ccf1df_6.0.10240.16384_none_f41f7b285750ef43	216
0xe001c428c090	\$Directory	216
0xe001c428d090	\Users\Simon Zitauer\Music	216
0xe001c428d300	\$Directory	216
0xe001c4295300	\$Directory	216
0xe001c429a8e0	\Windows\System32\winevt\Logs\Microsoft-Windows-AppLocker%4Packaged app-Execution.evtx	216
0xe001c42a72a0	\Windows\System32\InstallAgent.exe	216
0xe001c42a9ed0	
`	0
0xe001c42a9f20	\$PrepareToShrinkFileSize	216
0xe001c42abf20	\Windows\SysWOW64\dhcpcsvc.dll	216
0xe001c42ad760	\Windows\Registration\R000000000006.clb	216
0xe001c42b38e0	\$Directory	216
0xe001c42bd760	\Program Files\Common Files\microsoft shared\ink\tipskins.dll	216
0xe001c42bdf20	\Windows\System32\en-US\propsys.dll.mui	216
0xe001c42bf090	\Users\Simon Zitauer\AppData\Local\Microsoft\Windows\WebCacheLock.dat	216
0xe001c42c3230	\$Directory	216
0xe001c42c3a10	\Windows\System32\C_20127.NLS	216
0xe001c42c53c0	\Windows\System32\wscinterop.dll	216
0xe001c42c74c0	\Windows\System32\en-US\zipfldr.dll.mui	216
0xe001c42c9ed0	
`	0
0xe001c42c9ee0	܉耉	0
0xe001c42ca2a0	\Windows\System32\CatRoot\{F750E6C3-38EE-11D1-85E5-00C04FC295EE}\Microsoft-Windows-Client-Features-Package-AutoMerged-shell~31bf3856ad364e35~amd64~en-US~10.0.10240.16384.cat	216
0xe001c42cd090	\Users\Simon Zitauer\AppData\Local\Packages\Microsoft.MicrosoftEdge_8wekyb3d8bbwe\AC\Microsoft\CryptnetUrlCache\MetaData	216
0xe001c42cddb0	\$ConvertToNonresident	216
0xe001c42cdf20	\$ConvertToNonresident	216
0xe001c42ce540	\Windows\Fonts\segoeui.ttf	216
0xe001c42cfbc0	\$Directory	216
0xe001c42d27b0	\Windows\System32\DeviceMetadataRetrievalClient.dll	216
0xe001c42dcae0	\$Directory	216
0xe001c42ddf20	\Windows\System32\WinMetadata\Windows.UI.winmd	216
0xe001c42dff20	\Windows\System32\zipfldr.dll	216
0xe001c42eadb0	\Windows\System32\Windows.Networking.HostName.dll	216
0xe001c42ee090	\ProgramData\Microsoft\Windows Defender\Definition Updates\{78232BDA-CF1D-4FE0-94E5-53C766C4F8A5}\mpasbase.vdm	216
0xe001c4300090	\$Directory	216
0xe001c43164a0	\Windows\System32\perfc009.dat	216
0xe001c4318db0	\$Directory	216
0xe001c4318f20	\ProgramData\Microsoft\Windows Defender\Scans\mpenginedb.db	216
0xe001c4319ed0	
`	0
0xe001c4322db0	\Windows\Registration\R000000000006.clb	216
0xe001c4322f20	\Users\Simon Zitauer\AppData\Local\Microsoft\Windows\Notifications\WPNPRMRY.tmp	216
0xe001c4323cd0	\Users\Public\Libraries\desktop.ini	216
0xe001c4324770	\Users\Simon Zitauer\OneDrive	216
0xe001c43272b0	\Users\Simon Zitauer\AppData\Local\Packages\Microsoft.Windows.Cortana_cw5n1h2txyewy\LocalState\AppIconCache\100\{C86FF2AC-6154-4DDD-A027-5DC7AB676F1C}	216
0xe001c4327f20	\Windows\System32\scrobj.dll	216
0xe001c4333f20	\Windows\SysWOW64\RstrtMgr.dll	216
0xe001c4334e20	\Windows\System32\en-US\KernelBase.dll.mui	216
0xe001c4336f20	\Windows\System32\cryptngc.dll	216
0xe001c4338090	\Device\HarddiskVolume3\Users\Simon Zitauer\AppData\Local\Microsoft\Windows\UsrClass.dat{aad9eea9-d3f2-11ee-9bc5-000c292f1355}.TM	216
0xe001c4338bf0	\Windows\SoftwareDistribution\DataStore\Logs\edb.chk	216
0xe001c433b090	\Users\Simon Zitauer\AppData\Local\Microsoft\Windows\UsrClass.dat.LOG2	216
0xe001c433bc80	\$Directory	216
0xe001c433cdb0	\Users\Simon Zitauer\AppData\Local\Microsoft\Windows\Caches\{AFBF9F1A-8EE8-4C77-AF34-C647E37CA0D9}.1.ver0x0000000000000002.db	216
0xe001c433d380	\Windows\System32\en-US\Windows.Storage.Search.dll.mui	216
0xe001c4340350	\Windows\Fonts\segoeuib.ttf	216
0xe001c4340710	\MsFteWds	216
0xe001c4345f20	\Users\Simon Zitauer	216
0xe001c4348570	\$Directory	216
0xe001c4349090	\ProgramData\Microsoft\Windows\AppRepository\Packages\Microsoft.Windows.ContentDeliveryManager_10.0.10240.16384_neutral_neutral_cw5n1h2txyewy\S-1-5-21-2283595964-1408901249-3188858278-1000.pckgdep	216
0xe001c4349ed0	
`	0
0xe001c4349f20	\$Directory	216
0xe001c434dad0	\Users\Simon Zitauer\AppData\Local\TileDataLayer\Database\EDB.log	216
0xe001c434de50	\$ConvertToNonresident	216
0xe001c434ef20	\Users\Simon Zitauer\AppData\Local\Microsoft\GameDVR	216
0xe001c4350090	\Users\Simon Zitauer\AppData\Local\Packages\Microsoft.Windows.Cortana_cw5n1h2txyewy\LocalState\AppIconCache\100\{9880AD8F-2C09-4889-A6D8-5303A28584B5}	216
0xe001c4354c60	\Users\Simon Zitauer\AppData\LocalLow\Microsoft\CryptnetUrlCache\MetaData	216
0xe001c4359ad0	\Windows\System32\winevt\Logs\Microsoft-Windows-Audio%4CaptureMonitor.evtx	216
0xe001c435ad00	\Users\Simon Zitauer\Saved Games\desktop.ini	216
0xe001c435bac0	\Users\Simon Zitauer\Downloads	216
0xe001c435d410	\Users\Simon Zitauer\AppData\Local\Packages\Microsoft.Windows.ShellExperienceHost_cw5n1h2txyewy\Settings\settings.dat	216
0xe001c435d580	\Windows\System32\mfcore.dll	216
0xe001c4360090	\Users\Simon Zitauer\AppData\Local\Microsoft\Credentials	216
0xe001c4362790	\Windows\System32\CatRoot\{F750E6C3-38EE-11D1-85E5-00C04FC295EE}\Microsoft-Windows-Client-Features-WOW64-Package-AutoMerged-base~31bf3856ad364e35~amd64~en-US~10.0.10240.16384.cat	216
0xe001c4362c20	\Windows\System32\en-US\setupapi.dll.mui	216
0xe001c4363090	\Windows\System32\en-US\netlogon.dll.mui	216
0xe001c4363b60	\Windows\System32\en-US\sndvolsso.dll.mui	216
0xe001c4365230	\Windows\System32\en-US\netmsg.dll.mui	216
0xe001c43689a0	\Windows\Fonts\micross.ttf	216
0xe001c436b090	\Windows\System32\drivers\amdppm.sys	216
0xe001c436d200	\Windows\WinSxS\amd64_microsoft.windows.common-controls_6595b64144ccf1df_5.82.10240.16384_none_0212ec7eba871e86	216
0xe001c436e1a0	\ProgramData\Microsoft\Windows\Start Menu\Programs\Administrative Tools\ODBC Data Sources (32-bit).lnk	216
0xe001c436e440	\Windows\SysWOW64\dcomp.dll	216
0xe001c4370360	\$Directory	216
0xe001c43712f0	\Windows\System32\en-US\dnsapi.dll.mui	216
0xe001c4373440	\$Directory	216
0xe001c4376090	\Windows\System32\DriverStore\FileRepository\usbstor.inf_amd64_8c69d27bb757b62d\usbstor.PNF	216
0xe001c4376b60	\Windows\System32\CatRoot\{F750E6C3-38EE-11D1-85E5-00C04FC295EE}\Microsoft-Windows-Casting-Platform-multimedia-Package~31bf3856ad364e35~amd64~~10.0.10240.16384.cat	216
0xe001c437fba0	\Windows\System32\en-US\user32.dll.mui	216
0xe001c43878c0	\Windows\System32\clbcatq.dll	216
0xe001c4388090	\Windows\System32\wbem\WMIADAP.exe	216
0xe001c4389620	\Users\Simon Zitauer\AppData\Local\Packages\Microsoft.Windows.Cortana_cw5n1h2txyewy\AC\Microsoft\CryptnetUrlCache\MetaData	216
0xe001c4389ed0	
`	0
0xe001c43912c0	\$Directory	216
0xe001c43938a0	\Users\Simon Zitauer\AppData\Local\Packages\Microsoft.Windows.Cortana_cw5n1h2txyewy\LocalState\AppIconCache\100\{6471F6D2-37C9-438C-B810-90F899E92F80}	216
0xe001c43b1db0	\$Directory	216
0xe001c43b32e0	\Windows\System32\sppwmi.dll	216
0xe001c43b8090	\Windows\System32\SettingsHandlers_nt.dll	216
0xe001c43d3140	\ProgramData\Microsoft\Windows\AppRepository\Packages\Microsoft.BingWeather_4.3.193.0_x86__8wekyb3d8bbwe\S-1-5-21-2283595964-1408901249-3188858278-1000.pckgdep	216
0xe001c43dbdb0	\ProgramData\Microsoft\Search\Data\Applications\Windows\edbtmp.log	216
0xe001c43f2830	\Windows\System32\UIRibbon.dll	216
0xe001c43f2b20	\Windows\Microsoft.NET\Framework\v4.0.30319\mscoree.tlb	216
0xe001c43f5ca0	\Users\Simon Zitauer\AppData\Local\Microsoft\Windows\Caches\cversions.3.db	216
0xe001c43f8f20	\Windows\System32\psr.exe	216
0xe001c4403090	\Windows\System32\wwapi.dll	216
0xe001c4405770	\Windows\WinSxS\FileMaps\$$_syswow64_21ffbdd2a2dd92e0.cdf-ms	216
0xe001c440d300	\ProgramData\Microsoft\Windows\AppRepository\Packages\Microsoft.Office.OneNote_17.4201.10091.0_x64__8wekyb3d8bbwe\S-1-5-21-2283595964-1408901249-3188858278-1000.pckgdep	216
0xe001c440d470	\$Directory	216
0xe001c440d900	\Windows\System32\FamilySafetyExt.dll	216
0xe001c4410d50	\Windows\WinSxS\amd64_microsoft.windows.common-controls_6595b64144ccf1df_6.0.10240.16384_none_f41f7b285750ef43	216
0xe001c4413090	\Windows\SysWOW64\drvstore.dll	216
0xe001c44155c0	\Windows\System32\sppwinob.dll	216
